new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,1,13,13,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,14,7
0,0,1,14,7,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,3,0
0,0,1,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0
0,0,1,2,0,0,0,2,14,1
0,0,2,14,1,2,0,2,239,1
2,0,2,239,1,0,0,2,118,5
0,0,2,118,5,0,0,2,153,121
0,0,2,153,121,0,0,1,144,1
0,0,1,144,1,0,0,1,39,37
0,0,1,39,37,4,0,3,178,65
4,0,3,178,65,2,0,3,33,2
2,0,3,33,2,5,0,4,131,8
5,0,4,131,8,12,0,3,307,4
12,0,3,307,4,6,0,2,186,0
6,0,2,186,0,2,0,2,118,95
2,0,2,118,95,0,0,2,8,5
0,0,2,8,5,1,0,5,71,60
1,0,5,71,60,0,0,30,122,121
0,0,30,122,121,0,0,2,2,2
0,0,2,2,2,0,0,2,3,3
0,0,2,3,3,0,0,1,3,2
0,0,1,3,2,0,0,1,2,0
0,0,1,2,0,0,0,0,0,0
0,0,0,0,0,0,0,2,5,2
0,0,2,5,2,0,0,1,3,1
0,0,1,3,1,0,0,1,38,39
0,0,1,38,39,0,0,2,9,0
0,0,2,9,0,0,0,2,36,17
0,0,2,36,17,0,0,1,26,17
0,0,1,26,17,0,0,1,2,3
0,0,1,2,3,0,0,3,24,14
0,0,3,24,14,0,0,3,25,10
0,0,3,25,10,0,0,2,8,3
0,0,2,8,3,1,0,7,77,11
1,0,7,77,11,0,0,1,3,0
0,0,1,3,0,0,0,1,3,1
0,0,1,3,1,0,0,2,3,3
0,0,2,3,3,0,0,1,0,0
0,0,1,0,0,0,0,1,7,4
0,0,1,7,4,0,0,1,24,57
0,0,1,24,57,0,0,1,7,7
0,0,1,7,7,0,0,0,0,0
0,0,0,0,0,0,0,8,11,12
0,0,8,11,12,0,0,3,20,16
0,0,3,20,16,0,0,0,0,0
0,0,0,0,0,0,0,4,44,8
0,0,4,44,8,0,0,0,0,0
0,0,0,0,0,0,0,10,68,32
0,0,10,68,32,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,4,4
0,0,1,4,4,0,0,1,39,27
0,0,1,39,27,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,15,15
0,0,1,15,15,0,0,0,0,0
0,0,0,0,0,0,0,1,4,3
0,0,1,4,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,4
0,0,1,1,4,0,0,1,20,19
0,0,1,20,19,0,0,1,14,5
0,0,1,14,5,0,0,1,4,2
0,0,1,4,2,0,0,1,2,2
0,0,1,2,2,0,0,1,0,0
0,0,1,0,0,0,0,1,3,3
0,0,1,3,3,0,0,1,3,2
0,0,1,3,2,0,0,1,0,0
