new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,1,25,4,0,0,1,24,4
0,0,1,24,4,0,0,1,15,8
0,0,1,15,8,0,0,1,92,15
0,0,1,92,15,0,0,1,7,0
0,0,1,7,0,0,0,2,16,12
0,0,2,16,12,0,0,1,170,33
0,0,1,170,33,0,0,1,5,5
0,0,1,5,5,0,0,1,15,13
0,0,1,15,13,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,2,0
0,0,1,2,0,0,0,8,39,48
0,0,8,39,48,0,0,1,5,1
0,0,1,5,1,0,0,1,2,0
0,0,1,2,0,2,0,0,636,0
2,0,0,636,0,0,0,2,74,54
0,0,2,74,54,0,0,1,42,23
0,0,1,42,23,0,0,1,109,35
0,0,1,109,35,0,0,1,17,14
0,0,1,17,14,0,0,1,13,2
0,0,1,13,2,0,0,1,4,4
0,0,1,4,4,0,0,2,2,0
0,0,2,2,0,0,0,1,0,0
0,0,1,0,0,0,0,1,8,3
0,0,1,8,3,0,0,3,26,9
0,0,3,26,9,0,0,1,3,1
0,0,1,3,1,0,0,1,7,2
0,0,1,7,2,0,0,2,32,28
0,0,2,32,28,0,0,1,3,0
0,0,1,3,0,0,0,1,4,3
0,0,1,4,3,0,0,1,0,0
0,0,1,0,0,0,0,3,45,58
0,0,3,45,58,0,0,1,9,0
0,0,1,9,0,0,0,1,0,0
0,0,1,0,0,0,0,1,30,5
0,0,1,30,5,0,0,1,11,11
0,0,1,11,11,2,0,0,94,0
2,0,0,94,0,0,0,1,13,2
0,0,1,13,2,0,0,1,26,33
0,0,1,26,33,0,0,1,12,2
0,0,1,12,2,0,0,1,8,6
0,0,1,8,6,0,0,1,11,9
0,0,1,11,9,0,0,1,14,7
0,0,1,14,7,0,0,1,0,0
0,0,1,0,0,0,0,2,2,0
0,0,2,2,0,0,0,1,2,1
0,0,1,2,1,0,0,1,8,4
0,0,1,8,4,0,0,1,10,1
0,0,1,10,1,0,0,1,4,2
0,0,1,4,2,0,0,1,4,4
0,0,1,4,4,0,0,1,2,4
0,0,1,2,4,1,0,0,25,0
1,0,0,25,0,0,0,3,36,13
0,0,3,36,13,1,0,0,157,0
1,0,0,157,0,0,0,1,0,0
0,0,1,0,0,0,0,2,12,12
0,0,2,12,12,0,0,1,0,0
0,0,1,0,0,0,0,2,2,2
0,0,2,2,2,0,0,1,2,2
0,0,1,2,2,0,0,2,2,14
0,0,2,2,14,0,0,2,4,4
0,0,2,4,4,0,0,2,12,12
0,0,2,12,12,0,0,2,48,50
0,0,2,48,50,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,2,2,2
0,0,2,2,2,0,0,29,81,81
0,0,29,81,81,0,0,1,8,12
0,0,1,8,12,0,0,4,20,26
0,0,4,20,26,0,0,1,5,6
0,0,1,5,6,0,0,1,0,0
0,0,1,0,0,1,0,0,306,0
1,0,0,306,0,0,0,1,7,5
0,0,1,7,5,0,0,2,2,2
0,0,2,2,2,0,0,2,4,4
0,0,2,4,4,2,0,0,78,0
2,0,0,78,0,0,0,1,3,2
0,0,1,3,2,0,0,2,44,20
0,0,2,44,20,0,0,1,11,4
0,0,1,11,4,0,0,1,10,5
0,0,1,10,5,0,0,3,4,0
0,0,3,4,0,0,0,1,31,28
0,0,1,31,28,0,0,1,11,0
0,0,1,11,0,0,0,1,8,1
0,0,1,8,1,0,0,1,3,6
0,0,1,3,6,0,0,1,2,3
0,0,1,2,3,0,0,1,8,14
0,0,1,8,14,0,0,1,90,58
0,0,1,90,58,1,0,0,168,0
1,0,0,168,0,0,0,1,6,5
0,0,1,6,5,0,0,1,37,22
0,0,1,37,22,0,0,1,11,2
0,0,1,11,2,0,0,1,3,3
0,0,1,3,3,1,0,0,60,0
1,0,0,60,0,0,0,73,420,392
0,0,73,420,392,0,0,1,13,12
0,0,1,13,12,0,0,2,68,22
0,0,2,68,22,0,0,2,456,220
0,0,2,456,220,0,0,2,714,242
0,0,2,714,242,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,2,0,0,467,0
2,0,0,467,0,0,0,1,162,27
0,0,1,162,27,0,0,1,4,4
0,0,1,4,4,0,0,1,22,22
0,0,1,22,22,0,0,1,10,13
0,0,1,10,13,0,0,1,5,0
0,0,1,5,0,0,0,2,8,102
0,0,2,8,102,0,0,1,45,65
0,0,1,45,65,0,0,1,13,4
0,0,1,13,4,0,0,1,300,107
0,0,1,300,107,0,0,2,96,60
0,0,2,96,60,0,0,1,11,5
0,0,1,11,5,0,0,1,0,0
0,0,1,0,0,0,0,1,6,1
0,0,1,6,1,1,0,0,26,0
1,0,0,26,0,0,0,1,36,0
0,0,1,36,0,0,0,1,98,34
0,0,1,98,34,0,0,1,13,1
0,0,1,13,1,0,0,1,28,9
0,0,1,28,9,0,0,2,16,20
0,0,2,16,20,0,0,1,6,1
0,0,1,6,1,0,0,2,6,0
0,0,2,6,0,0,0,1,2,2
0,0,1,2,2,0,0,1,34,2
0,0,1,34,2,0,0,1,195,306
0,0,1,195,306,0,0,1,4,5
0,0,1,4,5,0,0,1,0,0
0,0,1,0,0,0,0,1,0,2
0,0,1,0,2,0,0,1,45,8
0,0,1,45,8,0,0,1,149,17
0,0,1,149,17,0,0,1,6,2
0,0,1,6,2,0,0,1,2,4
0,0,1,2,4,0,0,1,0,0
0,0,1,0,0,0,0,2,13,0
0,0,2,13,0,0,0,1,88,273
0,0,1,88,273,0,0,1,50,22
0,0,1,50,22,0,0,2,82,8
0,0,2,82,8,0,0,2,178,78
0,0,2,178,78,0,0,1,7,7
0,0,1,7,7,0,0,2,514,248
0,0,2,514,248,0,0,1,2,5
0,0,1,2,5,0,0,1,7,6
0,0,1,7,6,0,0,1,6,2
0,0,1,6,2,0,0,1,132,5
0,0,1,132,5,0,0,1,67,117
0,0,1,67,117,0,0,1,4,0
0,0,1,4,0,0,0,1,4,9
0,0,1,4,9,0,0,1,148,105
0,0,1,148,105,0,0,1,5,0
0,0,1,5,0,0,0,1,3,2
0,0,1,3,2,3,0,0,1829,0
3,0,0,1829,0,0,0,1,11,3
0,0,1,11,3,0,0,1,5,3
0,0,1,5,3,0,0,1,2,0
0,0,1,2,0,0,0,2,1034,510
0,0,2,1034,510,0,0,2,28,28
0,0,2,28,28,14,0,0,1776,0
14,0,0,1776,0,0,0,1,15,3
0,0,1,15,3,1,0,0,65,0
1,0,0,65,0,0,0,2,22,4
0,0,2,22,4,0,0,4,1170,1204
0,0,4,1170,1204,0,0,1,12,12
0,0,1,12,12,0,0,1,0,0
0,0,1,0,0,0,0,1,13,0
0,0,1,13,0,0,0,1,2,63
0,0,1,2,63,0,0,1,6,2
0,0,1,6,2,0,0,1,26,53
0,0,1,26,53,0,0,1,5,1
0,0,1,5,1,0,0,1,2,1
0,0,1,2,1,0,0,3,198,373
0,0,3,198,373,0,0,1,32,29
0,0,1,32,29,0,0,1,187,296
0,0,1,187,296,0,0,1,15,2
0,0,1,15,2,0,0,1,2,0
0,0,1,2,0,0,0,1,8,3
0,0,1,8,3,0,0,1,10,8
0,0,1,10,8,0,0,1,28,0
0,0,1,28,0,0,0,3,47,62
0,0,3,47,62,0,0,1,36,0
0,0,1,36,0,0,0,2,2,0
0,0,2,2,0,0,0,1,20,506
0,0,1,20,506,0,0,2,102,48
0,0,2,102,48,0,0,2,6,0
0,0,2,6,0,0,0,1,99,286
0,0,1,99,286,0,0,1,0,0
0,0,1,0,0,0,0,1,22,15
0,0,1,22,15,0,0,2,22,6
0,0,2,22,6,9,0,0,913,0
9,0,0,913,0,0,0,2,608,60
0,0,2,608,60,0,0,2,14,12
0,0,2,14,12,0,0,2,136,50
0,0,2,136,50,0,0,1,10,6
0,0,1,10,6,0,0,1,54,10
0,0,1,54,10,0,0,1,0,3
0,0,1,0,3,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,78,63
0,0,1,78,63,0,0,1,13,3
0,0,1,13,3,0,0,10,60,60
0,0,10,60,60,2,0,0,87,0
2,0,0,87,0,0,0,1,31,19
0,0,1,31,19,0,0,1,8,6
0,0,1,8,6,2,0,0,1374,0
2,0,0,1374,0,0,0,2,8,4
0,0,2,8,4,0,0,1,0,0
0,0,1,0,0,0,0,2,250,16
0,0,2,250,16,0,0,1,37,0
0,0,1,37,0,0,0,1,45,20
0,0,1,45,20,0,0,1,2,15
0,0,1,2,15,1,0,0,43,0
1,0,0,43,0,0,0,1,0,0
0,0,1,0,0,0,0,1,1,6
0,0,1,1,6,0,0,1,0,0
