new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
1,0,0,0,0,1,0,0,528,0
1,0,0,528,0,0,0,1,9,9
0,0,1,9,9,0,0,1,145,64
0,0,1,145,64,0,0,1,12,12
0,0,1,12,12,0,0,1,5,26
0,0,1,5,26,0,0,3,18,11
0,0,3,18,11,0,0,6,56,13
0,0,6,56,13,0,0,7,92,19
0,0,7,92,19,0,0,3,173,95
0,0,3,173,95,0,0,2,15,11
0,0,2,15,11,0,0,2,99,81
0,0,2,99,81,0,0,4,64,8
0,0,4,64,8,0,0,3,51,11
0,0,3,51,11,0,0,2,22,21
0,0,2,22,21,0,0,1,1,3
0,0,1,1,3,0,0,1,1,2
0,0,1,1,2,0,0,9,15,45
0,0,9,15,45,0,0,7,42,12
0,0,7,42,12,0,0,4,198,276
0,0,4,198,276,0,0,1,32,28
0,0,1,32,28,0,0,1,3,3
0,0,1,3,3,0,0,1,4,2
0,0,1,4,2,0,0,1,15,64
0,0,1,15,64,0,0,1,79,77
0,0,1,79,77,0,0,1,0,0
0,0,1,0,0,0,0,1,34,21
0,0,1,34,21,0,0,6,37,37
0,0,6,37,37,4,0,2,41,1
4,0,2,41,1,3,0,2,523,4
3,0,2,523,4,0,0,1,14,0
0,0,1,14,0,0,0,1,0,0
0,0,1,0,0,0,0,8,15,49
0,0,8,15,49,0,0,1,51,36
0,0,1,51,36,0,0,1,2,2
0,0,1,2,2,0,0,1,18,5
0,0,1,18,5,0,0,1,3,9
0,0,1,3,9,0,0,1,5,1
0,0,1,5,1,0,0,2,22,24
0,0,2,22,24,6,0,4,149,3
6,0,4,149,3,2,0,3,249,2
2,0,3,249,2,1,0,0,9,0
1,0,0,9,0,0,0,1,50,6
0,0,1,50,6,0,0,1,0,0
0,0,1,0,0,0,0,3,28,28
0,0,3,28,28,0,0,1,2,1
0,0,1,2,1,0,0,7,20,20
0,0,7,20,20,1,0,1,93,78
1,0,1,93,78,0,0,3,46,31
0,0,3,46,31,1,2,7,366,418
1,2,7,366,418,0,0,1,0,0
0,0,1,0,0,0,0,3,24,23
0,0,3,24,23,1,0,3,287,255
1,0,3,287,255,0,0,1,22,23
0,0,1,22,23,0,0,1,0,0
0,0,1,0,0,1,0,2,417,396
1,0,2,417,396,0,2,6,181,291
0,2,6,181,291,0,0,3,11,2
0,0,3,11,2,1,0,4,44,16
1,0,4,44,16,0,0,6,9,9
0,0,6,9,9,1,0,2,438,417
1,0,2,438,417,0,0,4,52,85
0,0,4,52,85,0,0,4,54,64
0,0,4,54,64,0,0,10,275,272
0,0,10,275,272,0,0,3,46,63
0,0,3,46,63,0,6,8,11,259
0,6,8,11,259,0,0,4,5,21
0,0,4,5,21,1,0,0,237,0
1,0,0,237,0,1,0,5,268,59
1,0,5,268,59,0,0,1,6,1
0,0,1,6,1,0,0,4,124,7
0,0,4,124,7,0,0,3,95,81
0,0,3,95,81,0,0,5,83,13
0,0,5,83,13,5,0,4,519,11
5,0,4,519,11,0,1,3,10,43
0,1,3,10,43,0,0,7,162,50
0,0,7,162,50,5,0,8,472,56
5,0,8,472,56,0,0,1,2,2
0,0,1,2,2,1,0,10,30,58
1,0,10,30,58,0,0,1,44,27
0,0,1,44,27,0,0,3,48,46
0,0,3,48,46,0,0,3,20,22
0,0,3,20,22,0,0,1,27,99
0,0,1,27,99,0,0,1,27,112
0,0,1,27,112,0,0,2,8,22
0,0,2,8,22,1,0,1,89,60
1,0,1,89,60,4,0,1,83,0
4,0,1,83,0,0,0,3,669,658
0,0,3,669,658,0,0,1,14,28
0,0,1,14,28,0,0,2,5,4
0,0,2,5,4,0,0,3,535,537
0,0,3,535,537,0,0,1,11,0
0,0,1,11,0,1,0,0,55,0
1,0,0,55,0,0,0,1,10,1
0,0,1,10,1,0,0,1,129,17
0,0,1,129,17,2,0,10,687,89
2,0,10,687,89,0,0,1,0,0
0,0,1,0,0,0,0,1,6,0
0,0,1,6,0,0,0,1,6,2
0,0,1,6,2,0,0,1,0,0
0,0,1,0,0,0,0,1,65,20
0,0,1,65,20,0,0,1,4,1
0,0,1,4,1,0,0,6,133,104
0,0,6,133,104,0,0,1,6,0
0,0,1,6,0,0,0,5,196,16
0,0,5,196,16,0,0,1,2,2
0,0,1,2,2,0,0,1,22,0
0,0,1,22,0,0,0,1,72,14
0,0,1,72,14,0,0,2,10,0
0,0,2,10,0,0,0,2,55,2
0,0,2,55,2,0,0,3,17,11
0,0,3,17,11,2,0,2,97,1
2,0,2,97,1,0,0,4,56,2
0,0,4,56,2,1,0,1,26,1
1,0,1,26,1,0,0,1,3,0
0,0,1,3,0,0,0,1,0,0
0,0,1,0,0,1,0,0,42,0
1,0,0,42,0,1,0,7,75,8
1,0,7,75,8,0,0,1,17,0
0,0,1,17,0,0,0,5,92,30
0,0,5,92,30,1,0,6,197,110
1,0,6,197,110,1,0,5,51,29
1,0,5,51,29,0,0,6,45,37
