new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
22,0,147,5943,2064,0,0,0,0,0
0,0,0,0,0,0,0,1,4,2
0,0,1,4,2,0,0,0,0,0
0,0,0,0,0,0,0,1,9,2
0,0,1,9,2,0,0,1,8,4
0,0,1,8,4,0,0,2,26,8
0,0,2,26,8,0,0,0,0,0
0,0,0,0,0,0,0,3,27,32
0,0,3,27,32,0,0,1,12,0
0,0,1,12,0,0,0,0,0,0
0,0,0,0,0,0,0,2,10,10
0,0,2,10,10,0,0,1,1,5
0,0,1,1,5,7,0,3,409,221
7,0,3,409,221,0,0,4,3,2
0,0,4,3,2,0,0,2,3,3
0,0,2,3,3,0,0,8,9,3
0,0,8,9,3,0,0,2,29,2
0,0,2,29,2,0,0,3,68,37
0,0,3,68,37,0,0,1,0,4
0,0,1,0,4,1,0,22,229,79
1,0,22,229,79,0,0,1,7,1
0,0,1,7,1,0,0,1,8,8
0,0,1,8,8,0,0,2,4,1
0,0,2,4,1,0,0,10,12,3
0,0,10,12,3,0,0,3,13,2
0,0,3,13,2,0,0,11,11,0
0,0,11,11,0,0,0,25,25,0
0,0,25,25,0,0,0,1,47,11
0,0,1,47,11,0,0,2,174,56
0,0,2,174,56,0,1,21,79,228
0,1,21,79,228,0,0,2,55,2
0,0,2,55,2,0,0,8,36,13
0,0,8,36,13,0,0,3,12,7
0,0,3,12,7,0,0,1,12,11
0,0,1,12,11,0,0,8,8,0
0,0,8,8,0,0,0,7,61,15
0,0,7,61,15,0,0,2,2,0
0,0,2,2,0,0,0,2,10,9
0,0,2,10,9,2,0,3,70,50
2,0,3,70,50,0,0,1,3,0
0,0,1,3,0,0,0,1,5,4
0,0,1,5,4,0,0,0,0,0
0,0,0,0,0,4,0,3,749,0
4,0,3,749,0,0,0,2,28,0
0,0,2,28,0,0,0,1,0,0
0,0,1,0,0,0,0,6,91,19
0,0,6,91,19,0,0,0,0,0
0,0,0,0,0,0,0,7,16,16
0,0,7,16,16,0,0,1,6,7
0,0,1,6,7,0,0,2,6,16
0,0,2,6,16,0,0,1,2,2
0,0,1,2,2,0,0,4,36,3
0,0,4,36,3,0,0,1,17,10
0,0,1,17,10,1,0,12,225,90
1,0,12,225,90,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,28,10
0,0,3,28,10,0,0,2,25,4
0,0,2,25,4,0,0,3,26,2
0,0,3,26,2,0,0,1,7,2
0,0,1,7,2,0,0,1,0,0
0,0,1,0,0,3,0,9,385,38
3,0,9,385,38,0,0,2,183,71
0,0,2,183,71,0,0,1,0,0
0,0,1,0,0,0,0,1,834,346
0,0,1,834,346,0,0,1,3,1
0,0,1,3,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,5,3
0,0,1,5,3,0,0,27,31,5
0,0,27,31,5,0,0,25,27,4
0,0,25,27,4,0,0,24,24,0
0,0,24,24,0,0,0,14,15,1
0,0,14,15,1,0,0,1,0,0
0,0,1,0,0,0,0,2,2,2
0,0,2,2,2,0,0,7,97,14
0,0,7,97,14,0,0,1,11,0
0,0,1,11,0,0,0,25,25,0
0,0,25,25,0,0,0,43,187,151
0,0,43,187,151,3,0,1,479,0
3,0,1,479,0,0,0,1,48,25
0,0,1,48,25,0,0,3,150,46
0,0,3,150,46,0,0,1,0,0
0,0,1,0,0,0,0,4,24,12
0,0,4,24,12,0,0,1,2,7
0,0,1,2,7,0,0,0,0,0
